name,nametype,recclass,mass (g),fall,year,reclat,reclong,country,continent
Queen Alexandra Range 94492,Valid,L5,7.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94493,Valid,L5,2.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94494,Valid,L5,3.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94495,Valid,L6,5.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94496,Valid,L5,4.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94497,Valid,L6,1.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94498,Valid,H5,1.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94499,Valid,L6,1.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94500,Valid,H5,167.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94501,Valid,H6,62.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94502,Valid,H6,45.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94503,Valid,LL5,72.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94504,Valid,L6,27.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94505,Valid,H5,1.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94506,Valid,L5,4.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94507,Valid,L6,2.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94508,Valid,H5,2.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94509,Valid,L6,3.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94510,Valid,L6,7.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94511,Valid,H6,7.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94512,Valid,H5,0.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94513,Valid,L4,4.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94514,Valid,L6,1.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94515,Valid,L6,3.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94516,Valid,L6,8.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94517,Valid,H5,8.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94518,Valid,L6,10.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94519,Valid,L5,28.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94520,Valid,L5,89.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94521,Valid,H5,16.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94522,Valid,L5,28.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94523,Valid,L5,29.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94524,Valid,LL6,39.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94525,Valid,L5,16.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94526,Valid,L5,13.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94527,Valid,LL6,11.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94528,Valid,LL6,18.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94529,Valid,L5,53.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94530,Valid,L5,36.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94531,Valid,L5,2.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94532,Valid,L6,19.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94533,Valid,H6,37.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94534,Valid,L5,4.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94535,Valid,Winonaite,11.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94536,Valid,L6,3.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94537,Valid,L3.6,7.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94538,Valid,L6,11.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94539,Valid,L6,2.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94540,Valid,L5,28.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94541,Valid,L6,2.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94542,Valid,LL6,13.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94543,Valid,L6,13.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94544,Valid,H6,2.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94545,Valid,H5,6.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94546,Valid,CV3,1.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94547,Valid,L5,1.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94548,Valid,LL6,11.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94549,Valid,H5,1.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94550,Valid,L5,103.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94551,Valid,L6,18.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94552,Valid,L5,62.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94553,Valid,L5,10.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94554,Valid,L5,39.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94555,Valid,H5,26.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94556,Valid,L5,7.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94557,Valid,L5,3.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94558,Valid,H5,3.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94559,Valid,L5,8.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94560,Valid,L6,1.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94561,Valid,L6,6.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94562,Valid,H5,4.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94563,Valid,L5,4.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94564,Valid,H5,14.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94565,Valid,H6,1.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94566,Valid,H6,2.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94568,Valid,H5,2.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94569,Valid,L6,5.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94570,Valid,L4-an,57.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94571,Valid,L5,7.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94572,Valid,H6,1.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94573,Valid,H6,1.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94574,Valid,H5,19.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94575,Valid,H3.6,39.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94576,Valid,L6,16.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94577,Valid,L5,5.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94578,Valid,LL6,10.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94579,Valid,L6,43.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94580,Valid,L6,4.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94581,Valid,L6,53.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94582,Valid,CM2,7.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94583,Valid,L6,9.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94584,Valid,LL6,4.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94585,Valid,H6,1.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94586,Valid,H5,15.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94587,Valid,LL6,24.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94588,Valid,L6,7.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94589,Valid,L6,15.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94590,Valid,H5,10.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94591,Valid,L5,4.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94592,Valid,L5,12.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94593,Valid,L5,28.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94594,Valid,EL3,12.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94595,Valid,L5,16.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94596,Valid,H5,35.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94597,Valid,L6,23.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94598,Valid,L5,9.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94599,Valid,LL6,22.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94600,Valid,L5,20.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94601,Valid,L5,3.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94602,Valid,L5,2.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94603,Valid,CR2,1.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94604,Valid,H5,8.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94605,Valid,L5,4.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94606,Valid,L5,4.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94607,Valid,L6,1.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94608,Valid,H6,1.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94609,Valid,H6,0.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94610,Valid,H5,2.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94611,Valid,L6,13.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94612,Valid,LL6,1.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94613,Valid,Ureilite,5.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94614,Valid,Mesosiderite,2.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94615,Valid,L5,26.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94616,Valid,Howardite,13.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94617,Valid,L5,24.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94618,Valid,L5,28.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94619,Valid,L5,16.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94620,Valid,L5,59.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94621,Valid,L5,47.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94622,Valid,L5,17.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94623,Valid,L6,114.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94624,Valid,LL6,28.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94625,Valid,L5,27.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94626,Valid,H5,30.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94627,Valid,CBb,30.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94628,Valid,LL6,7.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94629,Valid,L5,67.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94630,Valid,L5,56.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94631,Valid,LL6,15.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94632,Valid,L5,34.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94633,Valid,L5,63.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94634,Valid,L5,56.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94635,Valid,L5,20.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94636,Valid,L5,8.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94637,Valid,H5,8.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94638,Valid,LL6,6.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Roberts Massif 04148,Valid,H6,124.1,Found,2004,0.0,0.0,,
Queen Alexandra Range 94639,Valid,Mesosiderite,6.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94640,Valid,L6,0.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94641,Valid,L5,63.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94642,Valid,L5,35.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94643,Valid,L6,11.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94644,Valid,H5,11.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94645,Valid,L5,26.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94646,Valid,L5,26.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94647,Valid,L6,16.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94648,Valid,L5,23.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94649,Valid,H6,23.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94650,Valid,LL6,0.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94651,Valid,L5,1.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94652,Valid,H5,8.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94653,Valid,H5,14.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94654,Valid,LL6,11.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94655,Valid,L5,36.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94656,Valid,L5,18.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94657,Valid,LL6,27.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94658,Valid,L5,25.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94659,Valid,L5,18.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94660,Valid,L5,37.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94661,Valid,L5,57.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94662,Valid,L5,10.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94663,Valid,LL6,24.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94664,Valid,L5,10.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94665,Valid,L5,38.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94666,Valid,H5,4.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94667,Valid,L5,32.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94668,Valid,L5,7.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94669,Valid,H6,2.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94670,Valid,LL6,26.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94671,Valid,L6,26.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94672,Valid,H5,20.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94673,Valid,L5,74.59999999999998,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94674,Valid,H5,2.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94675,Valid,H6,1.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94676,Valid,L5,33.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94677,Valid,L5,55.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94678,Valid,L5,13.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94679,Valid,H5,23.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94680,Valid,L6,4.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94681,Valid,L5,10.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94682,Valid,H5,3.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94683,Valid,L6,1.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94684,Valid,L5,4.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94685,Valid,H6,2.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94686,Valid,H5,4.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94687,Valid,H5,18.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94688,Valid,CV3,10.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94689,Valid,L5,2.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94690,Valid,L6,2.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94691,Valid,H6,9.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94692,Valid,H5,1.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94693,Valid,H6,1.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94694,Valid,L5,16.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94695,Valid,L5,12.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94696,Valid,L5,3.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94697,Valid,L5,18.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94698,Valid,H5,10.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94699,Valid,H5,5.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94700,Valid,H6,3.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94701,Valid,L5,2.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94702,Valid,L6,1.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94703,Valid,L5,9.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94704,Valid,L5,3.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94705,Valid,L6,15.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94706,Valid,L5,7.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94707,Valid,L5,11.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94708,Valid,H5,3.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94709,Valid,L6,14.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94710,Valid,H6,2.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94711,Valid,H6,2.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94712,Valid,H5,4.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94713,Valid,H6,2.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94714,Valid,L5,118.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94715,Valid,L5,30.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94716,Valid,L5,128.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94717,Valid,LL6,21.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94718,Valid,L5,71.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94719,Valid,L6,141.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94720,Valid,L5,39.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94721,Valid,H6,5.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94722,Valid,H5,16.6,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94723,Valid,L6,17.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94724,Valid,H6,2.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94725,Valid,L6,2.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94726,Valid,L6,2.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94727,Valid,H5,14.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94728,Valid,H6,14.8,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94729,Valid,LL6,14.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94730,Valid,L5,14.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94731,Valid,L5,1.0,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94732,Valid,H5,7.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94733,Valid,LL6,2.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94734,Valid,CM2,11.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94735,Valid,H6,1.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94736,Valid,L6,1.1,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94737,Valid,L5,2.4,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94738,Valid,H5,34.5,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94739,Valid,L5,1.3,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94740,Valid,L5,17.9,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94742,Valid,L6,5.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94743,Valid,L6,5.7,Found,1994,-84.0,168.0,Antarctica,Antarctica
Queen Alexandra Range 94744,Valid,L5,11.2,Found,1994,-84.0,168.0,Antarctica,Antarctica
